pixel_id,latitude,longitude,classe_pixel,classe_pixel_significado,categoria_agua,qualidade_pixel,distancia_min_exutorio_m,janela_2km,janela_5km,janela_10km
69534,-15.517294705956033,-47.94834056786806,1,land,terra,0,3459.1672391507363,False,True,True
69535,-15.51723849768146,-47.948707156127,1,land,terra,0,3444.565706234996,False,True,True
69536,-15.517290381266958,-47.94836880544375,1,land,terra,0,3458.027910832077,False,True,True
69537,-15.517232890593933,-47.948743756187184,1,land,terra,1,3443.1293625258622,False,True,True
69538,-15.517095325733111,-47.94964090456,1,land,terra,1,3409.196074577987,False,True,True
69539,-15.51709690036712,-47.9496306515432,1,land,terra,2,3409.5697887328515,False,True,True
69540,-15.517131246779412,-47.949406682502286,1,land,terra,0,3417.818639595719,False,True,True
69541,-15.516986182716984,-47.950352725156904,2,land_near_water,terra_proxima_agua,0,3384.030055561635,False,True,True
69542,-15.516935441028469,-47.950683654976444,2,land_near_water,terra_proxima_agua,0,3372.870833430175,False,True,True
69543,-15.51706880022554,-47.949814402849775,1,land,terra,0,3402.9096376039515,False,True,True
69544,-15.517031461052845,-47.95005794430102,1,land,terra,1,3394.2527100304883,False,True,True
69545,-15.51706035806989,-47.94986953386558,1,land,terra,1,3400.932819536039,False,True,True
69546,-15.516635609309322,-47.95263942803405,1,land,terra,1,3285.4107163003528,False,True,True
69547,-15.516273585897776,-47.95500064690049,1,land,terra,2049,3165.3493363001544,False,True,True
69548,-15.516145665364533,-47.95583473074072,1,land,terra,2049,3114.917989815263,False,True,True
69549,-15.516036241943995,-47.95654819181937,1,land,terra,2049,3073.2464589954734,False,True,True
69550,-15.51704370157185,-47.94997891668021,1,land,terra,2049,3397.0294878397895,False,True,True
69551,-15.516013704895625,-47.956695173338346,1,land,terra,2049,3064.8345968839326,False,True,True
69552,-15.516683094186211,-47.952330521405315,1,land,terra,2049,3299.5462161859627,False,True,True
69553,-15.516574213048267,-47.953040543706614,1,land,terra,1,3267.4551330026734,False,True,True
69554,-15.516157776410406,-47.95575665647317,1,land,terra,2049,3119.550157085512,False,True,True
69555,-15.516503831801751,-47.95350029284731,1,land,terra,1,3247.4738036912436,False,True,True
69556,-15.516312439682428,-47.95474866405556,1,land,terra,1,3180.9194985241993,False,True,True
69557,-15.516211364952433,-47.95540772511231,1,land,terra,1,3140.4930855051302,False,True,True
69558,-15.516174713812473,-47.955646719191805,1,land,terra,1,3126.109727848326,False,True,True
69559,-15.516126809907256,-47.95595908039121,1,land,terra,1,3107.538142164702,False,True,True
69560,-15.516065898287914,-47.95635624872142,1,land,terra,1,3084.302821471525,False,True,True
69561,-15.516018117010416,-47.956667810047236,1,land,terra,1,3066.377880184408,False,True,True
69562,-15.515938861880354,-47.95718459322654,1,land,terra,0,3037.245622075855,False,True,True
69563,-15.51376682299619,-47.97134696101467,1,land,terra,0,2535.9054530033195,False,True,True
69564,-15.513756887783222,-47.971411740447024,1,land,terra,0,2535.3614512854474,False,True,True
69565,-15.513788390496087,-47.971206476643886,2,land_near_water,terra_proxima_agua,0,2537.149661035177,False,True,True
69566,-15.513564707686538,-47.972664172400755,1,land,terra,0,2528.689107924112,False,True,True
69567,-15.5135333644864,-47.9728684461104,1,land,terra,2,2528.2945525628293,False,True,True
69568,-15.513546512733514,-47.97278279296995,1,land,terra,0,2528.4356147855788,False,True,True
69569,-15.513608470862764,-47.972379068423834,2,land_near_water,terra_proxima_agua,0,2529.563722482767,False,True,True
69570,-15.513659559656212,-47.97204616090772,1,land,terra,0,2531.066307535275,False,True,True
69571,-15.513687308294843,-47.97186534948793,1,land,terra,0,2532.0987129414225,False,True,True
69572,-15.513880768629384,-47.97060462160289,1,land,terra,0,2543.513483223539,False,True,True
69573,-15.51391929845008,-47.97035354107413,1,land,terra,3,2546.6614755418213,False,True,True
69574,-15.513407126979336,-47.97369119914032,1,land,terra,1,2528.6797830609294,False,True,True
69575,-15.513628536679418,-47.972248413148236,1,land,terra,1,2530.0901826188824,False,True,True
69576,-15.513424732118242,-47.97357651485822,1,land,terra,1,2528.435352470175,False,True,True
69577,-15.513484018446421,-47.97319020266502,1,land,terra,1,2528.06604006523,False,True,True
69578,-15.51340965722014,-47.97367478488724,1,land,terra,3,2528.639879020071,False,True,True
69579,-15.512930949324408,-47.97679430386945,1,land,terra,2051,2558.432643158515,False,True,True
69580,-15.512914765896989,-47.97689977930543,1,land,terra,2049,2560.2188956634827,False,True,True
69581,-15.512853070356572,-47.977301795401274,1,land,terra,2049,2567.486782823081,False,True,True
69582,-15.512835140568797,-47.97741865212777,1,land,terra,2051,2569.7345621522804,False,True,True
69583,-15.513863067556317,-47.97072049349208,1,land,terra,2051,2542.149653858789,False,True,True
69584,-15.512913757151534,-47.976906474283226,1,land,terra,3,2560.3319206519736,False,True,True
69585,-15.512970540702211,-47.976536514658164,1,land,terra,1,2554.274112344677,False,True,True
69586,-15.512872731718208,-47.977174064973326,1,land,terra,2049,2565.0925663495823,False,True,True
69587,-15.51327362076129,-47.97456201062204,1,land,terra,2049,2532.5193097702363,False,True,True
69588,-15.512912500605182,-47.97691506803284,1,land,terra,1,2560.473055802914,False,True,True
69589,-15.513325151280279,-47.974226339001575,1,land,terra,1,2530.6131057327734,False,True,True
69590,-15.506684431671,-48.017483925693796,1,land,terra,2051,5439.942280083433,False,False,True
69591,-15.506750688305315,-48.01705281384636,1,land,terra,1,5398.479080699042,False,False,True
69592,-15.50674055426571,-48.01711877491107,1,land,terra,2049,5404.817087582041,False,False,True
69593,-15.50688315379466,-48.016190878750194,1,land,terra,2049,5315.8502578770585,False,False,True
69594,-15.506990437471664,-48.01549276859936,1,land,terra,2049,5249.1997238433605,False,False,True
69595,-15.506869397341315,-48.01628043088499,2,land_near_water,terra_proxima_agua,2049,5324.417597884391,False,False,True
69596,-15.505938970929359,-48.0223343522901,1,land,terra,2051,5912.018559101952,False,False,True
69597,-15.506525526579743,-48.01851806628031,1,land,terra,2049,5539.752970890209,False,False,True
69598,-15.506539428131425,-48.01842766634002,1,land,terra,2049,5531.007931850684,False,False,True
69599,-15.50640504853636,-48.019302090304336,1,land,terra,2051,5615.741997504295,False,False,True
69600,-15.506512872633621,-48.01860056200928,1,land,terra,3,5547.734450088842,False,False,True
69601,-15.506442067898302,-48.0190612965867,1,land,terra,3,5592.37430524993,False,False,True
69602,-15.506351760903849,-48.01964891176465,1,land,terra,1,5649.440378329659,False,False,True
69603,-15.506344079917886,-48.01969891292373,1,land,terra,1,5654.302747360198,False,False,True
69604,-15.506343589476954,-48.01970212746534,1,land,terra,1,5654.615164929185,False,False,True
69605,-15.506449126380137,-48.01901546498459,1,land,terra,3,5587.928625021529,False,False,True
69606,-15.506789784647241,-48.01679886579649,1,land,terra,1,5374.092138036872,False,False,True
69607,-15.505892050247455,-48.02263997971511,1,land,terra,3,5941.44052409411,False,False,True
69608,-15.505868609085127,-48.022792503577875,1,land,terra,1,5955.326173958578,False,False,True
69609,-15.50483095498128,-48.02954668598409,1,land,terra,0,6582.727238942936,False,False,True
69610,-15.50487049036025,-48.02928954217566,1,land,terra,0,6558.4322109304585,False,False,True
69611,-15.5048422826967,-48.029473027919494,1,land,terra,2,6575.764823670157,False,False,True
69612,-15.504798845792546,-48.02975556903834,1,land,terra,0,6602.4834952321435,False,False,True
69613,-15.504781011134382,-48.02987158238204,1,land,terra,0,6613.4643755134875,False,False,True
69614,-15.504773643313358,-48.02991951556186,1,land,terra,2,6618.002977574299,False,False,True
69615,-15.504661716222275,-48.030647526509256,1,land,terra,0,6687.057761536872,False,False,True
69616,-15.504685053906382,-48.030495744599875,1,land,terra,3,6672.641970767889,False,False,True
69617,-15.504668667031497,-48.03060233879842,1,land,terra,2,6682.764764543215,False,False,True
69618,-15.504777512180647,-48.02989439433412,1,land,terra,0,6615.623709755679,False,False,True
69619,-15.504744500956546,-48.03010912026946,1,land,terra,3,6635.965461081808,False,False,True
69620,-15.504681023948441,-48.03052200064292,1,land,terra,3,6675.1345121522045,False,False,True
69621,-15.504622829134824,-48.0309005199623,1,land,terra,2,6711.106832162955,False,False,True
69622,-15.504593128838184,-48.03109370494991,1,land,terra,0,6729.488892787721,False,False,True
69623,-15.504724362268758,-48.0302401538803,1,land,terra,0,6648.388034469512,False,False,True
69624,-15.504748578712949,-48.03008265571901,1,land,terra,2,6633.456679065633,False,False,True
69625,-15.50472353876813,-48.030245534154574,1,land,terra,0,6648.898031708834,False,False,True
69626,-15.504713039089738,-48.030313838611676,1,land,terra,0,6655.376785968966,False,False,True
69627,-15.504746812417237,-48.03009418045269,1,land,terra,2,6634.548510522005,False,False,True
69628,-15.504758757262746,-48.03001650003944,1,land,terra,0,6627.187604861942,False,False,True
69629,-15.504650351273234,-48.0307216087034,1,land,terra,2,6694.095606809137,False,False,True
69630,-15.504580896866656,-48.03117335946456,1,land,terra,0,6737.071734051958,False,False,True
69631,-15.504604200913128,-48.031021801714815,1,land,terra,0,6722.644112580841,False,False,True
69632,-15.504703048628667,-48.03037889469374,2,land_near_water,terra_proxima_agua,2,6661.548590854141,False,False,True
69633,-15.504789385601695,-48.02981734870093,3,water_near_land,agua,4,6608.327768849799,False,False,True
69634,-15.504725871675992,-48.030230476324334,2,land_near_water,terra_proxima_agua,2,6647.468794608118,False,False,True
69635,-15.504591163347971,-48.031106654753046,1,land,terra,0,6730.719920394228,False,False,True
69636,-15.504596367045938,-48.03107282446769,1,land,terra,0,6727.499411301535,False,False,True
69637,-15.504541187859166,-48.031431726990945,1,land,terra,0,6761.687533071454,False,False,True
69638,-15.504537095165034,-48.031458361163686,1,land,terra,2,6764.226575028835,False,False,True
69639,-15.504387617674682,-48.032430565114964,1,land,terra,2,6857.106346677466,False,False,True
69640,-15.504534939367275,-48.031472421834735,1,land,terra,0,6765.566771588569,False,False,True
69641,-15.504529898772603,-48.031505233993926,1,land,terra,0,6768.69524596969,False,False,True
69642,-15.504603696616874,-48.03102527902445,1,land,terra,0,6722.972962036198,False,False,True
69643,-15.504703644514976,-48.030375232421534,1,land,terra,0,6661.1988122009625,False,False,True
69644,-15.503912682269236,-48.03552292363065,1,land,terra,3,7154.8698153355635,False,False,True
69645,-15.503590192914983,-48.037620104408575,1,land,terra,2,7358.718927751074,False,False,True
69646,-15.501239581745564,-48.05290735039433,1,land,terra,3,8880.261300964636,False,False,True
69647,-15.501398644806166,-48.051873521067705,1,land,terra,1,8775.749198888463,False,False,True
69648,-15.501567469791487,-48.05077620551822,1,land,terra,3,8665.03595367289,False,False,True
69649,-15.501811313085055,-48.04919121888287,1,land,terra,3,8505.530857825164,False,False,True
69650,-15.501799123119145,-48.04927046414457,1,land,terra,3,8513.493724595455,False,False,True
69651,-15.501957017096467,-48.04824411158711,1,land,terra,3,8410.460831638173,False,False,True
69652,-15.501108881607756,-48.05375686206082,1,land,terra,2051,8966.283223920906,False,False,True
69653,-15.501871672479131,-48.04879889696679,1,land,terra,1,8466.127127767373,False,False,True
69654,-15.501488298854746,-48.05129084821459,1,land,terra,3,8716.93188944238,False,False,True
69655,-15.501597426500345,-48.05058154177601,1,land,terra,3,8645.418931602017,False,False,True
69656,-15.500405361382867,-48.058331121699894,1,land,terra,1,9431.527195120136,False,False,True
69657,-15.500374048191844,-48.05853462407805,1,land,terra,1,9452.30210753377,False,False,True
69658,-15.500183852437468,-48.05977055835797,1,land,terra,3,9578.60608786857,False,False,True
69659,-15.500503000290175,-48.057696694372225,1,land,terra,1,9366.79930736234,False,False,True
69660,-15.500524210268612,-48.05755888458714,1,land,terra,1,9352.747168949463,False,False,True
69661,-15.500531019253529,-48.05751465834254,1,land,terra,1,9348.238016628036,False,False,True
69662,-15.500603817477447,-48.05704159872107,1,land,terra,1,9300.027132067999,False,False,True
69663,-15.500689686549055,-48.05648358873208,1,land,terra,1,9243.203573186978,False,False,True
69664,-15.50116588008263,-48.05338882488854,1,land,terra,2049,8928.979049755046,False,False,True
69665,-15.5002405155349,-48.059402504232025,2,land_near_water,terra_proxima_agua,2049,9540.969090379953,False,False,True
69666,-15.50014824170779,-48.06000211781463,6,low_coh_water_near_land,agua,2053,9602.293049869848,False,False,True
69667,-15.50021955540563,-48.059538741968545,2,land_near_water,terra_proxima_agua,2049,9554.897665334693,False,False,True
69668,-15.501129922070731,-48.05362260738258,1,land,terra,2049,8952.658594864912,False,False,True
69669,-15.501091811016092,-48.05387033434784,1,land,terra,2049,8977.761411305793,False,False,True
69670,-15.500595704378735,-48.05709452484456,1,land,terra,1,9305.4175474832,False,False,True
69671,-15.500545076837849,-48.057423590013684,1,land,terra,0,9338.95194796725,False,False,True
69672,-15.500505643345202,-48.05767999353918,1,land,terra,0,9365.092265539046,False,False,True
69673,-15.521094197494309,-47.92224741110482,1,land,terra,1,5232.4592018669155,False,False,True
69674,-15.520672702500196,-47.92499851057335,1,land,terra,0,5003.868891678447,False,False,True
69675,-15.520707597447421,-47.92477076542798,1,land,terra,0,5022.787810404867,False,False,True
69676,-15.520821339691892,-47.92402839397147,2,land_near_water,terra_proxima_agua,0,5084.805227140196,False,False,True
69677,-15.52089183726647,-47.92356826391239,3,water_near_land,agua,4,5123.5054969153625,False,False,True
69678,-15.520432561663686,-47.92656581509016,2,land_near_water,terra_proxima_agua,2,4875.090124365595,False,True,True
69679,-15.521454286830345,-47.91989694070162,1,land,terra,2,5425.174824678408,False,False,True
69680,-15.520498539196133,-47.926135228236944,1,land,terra,1,4910.217053355476,False,True,True
69681,-15.52077365043769,-47.92433968000813,1,land,terra,3,5058.73613050991,False,False,True
69682,-15.52071272795496,-47.924737314541574,1,land,terra,3,5025.570569759462,False,False,True
69683,-15.520799490693078,-47.92417103603873,1,land,terra,1,5072.847860077369,False,False,True
69684,-15.520762998297284,-47.92440922260732,1,land,terra,1,5052.924663421647,False,False,True
69685,-15.520764299972235,-47.92440073322655,1,land,terra,3,5053.633773007384,False,False,True
69686,-15.520768696602572,-47.9243720435951,1,land,terra,1,5056.030832773189,False,False,True
69687,-15.520809018887794,-47.92410887206836,1,land,terra,3,5078.0562133835065,False,False,True
69688,-15.517335105926168,-47.94678094954463,1,land,terra,1,3544.0555806285697,False,True,True
69689,-15.517253124262593,-47.94731564881596,1,land,terra,1,3520.6603485496607,False,True,True
69690,-15.517168928190225,-47.947864780646626,1,land,terra,1,3497.476390429324,False,True,True
